move,observations,time step
"[0.1,-0.1]","[[1.361564089857715, -0.4066974931908686]]",0.2
"[0.1,-0.1]","[[1.348875136227751, -0.3660736690534309]]",0.2
"[0.1,-0.1]","[[1.3375323499457732, -0.3510652798624858]]",0.2
"[0.1,-0.1]","[[1.3263421043902046, -0.3560219762206506]]",0.2
"[0.1,-0.1]","[[1.2835491950263453, -0.3402750578001856]]",0.2
"[0.1,-0.1]","[[1.2529759279843793, -0.3172182258158255]]",0.2
"[0.1,-0.1]","[[1.2701348973122026, -0.29720974258978033]]",0.2
"[0.1,-0.1]","[[1.2269989455184798, -0.28595589885252554]]",0.2
"[0.1,-0.1]","[[1.2131707743451123, -0.3005388007749119]]",0.2
"[0.1,-0.1]","[[1.1890648391263001, -0.2763989089429842]]",0.2
"[0.1,-0.1]","[[1.1747869299136815, -0.23766386931956207]]",0.2
"[0.1,-0.1]","[[1.1606007075722053, -0.2182399422195653], [1.509905118322434, -0.9706962644324729]]",0.2
"[0.1,-0.1]","[[1.1386911146323617, -0.21446587364356445], [1.4973025089061338, -0.9915432744749014]]",0.2
"[0.1,-0.1]","[[1.1153182406865814, -0.2084941035189015], [1.475625917910593, -0.9608152762402251]]",0.2
"[0.1,-0.1]","[[1.0916547935402545, -0.18282009577537997], [1.4913206694864876, -0.9274925429656096]]",0.2
"[0.1,-0.1]","[[1.5001395782531348, 0.5528500269290575], [1.0745137448118514, -0.178527822611931], [1.454295089161157, -0.9471361845072203]]",0.2
"[0.1,-0.1]","[[1.4671418683630724, 0.5688407200741303], [1.0651845948294538, -0.1629572987750411], [1.446776163254186, -0.9019605672121558]]",0.2
"[0.1,-0.1]","[[1.4591350821091549, 0.6141890276847669], [1.0496558301757204, -0.14444904709672196], [1.4359146470500714, -0.9302470758618384]]",0.2
"[0.1,-0.1]","[[1.4718202204561226, 0.6282924659418008], [1.0390515532325093, -0.11035349298856864], [1.4440676420959584, -0.9008473815948281]]",0.2
"[0.1,-0.1]","[[1.4340147601688649, 0.6627285673200254], [0.9916156235503902, -0.09676950749633652], [1.4002204704296521, -0.9073255993494306]]",0.2
"[0.1,-0.1]","[[1.4167920177300646, 0.7050656350496346], [0.9946282433999244, -0.053392157674372366], [1.38384615589009, -0.891162520693321]]",0.2
"[0.1,-0.1]","[[1.392582776546083, 0.7022762600031267], [0.9616213518810058, -0.048348474915677675], [1.359693476141318, -0.8766363582901152]]",0.2
"[0.1,-0.1]","[[1.3902577395866227, 0.7344213948850474], [0.9417880512781273, -0.018944558264572947], [1.3781559889315032, -0.8997189193855013]]",0.2
"[0.1,-0.1]","[[1.368808657678162, 0.7908452128645515], [0.9335467817850102, -0.048704176499945115], [1.3435749250611804, -0.8715857239001032]]",0.2
"[0.1,-0.1]","[[1.3614088501445127, 0.8386237337401226], [0.9039984953888897, -0.030141859862520864], [1.3474616253734117, -0.8386162652844097]]",0.2
"[0.1,-0.1]","[[1.3408439053264662, 0.8467139621401883], [0.8942531858040288, 0.008627294931502268], [1.3240306605733836, -0.8260610552976512]]",0.2
"[0.1,-0.1]","[[1.330008029536025, 0.8823686887078236], [0.8634035837759315, 0.014396917801895988], [1.3309937311330426, -0.8295179915168286]]",0.2
"[0.1,-0.1]","[[1.3144669743714235, 0.9095004890150585], [0.87169176748726, 0.060759753977097083], [1.3113214524868444, -0.8287159293103481]]",0.2
"[0.1,-0.1]","[[1.3122483026720766, 0.9075244345081229], [0.8170155303781981, 0.04945333636155805], [1.3000194707923896, -0.8074776098099269]]",0.2
"[0.1,-0.1]","[[1.3064840695105586, 0.968901651231652], [0.7967549289838778, 0.10208412598644412], [1.2751987624013426, -0.8056773147510952]]",0.2
"[0.1,-0.1]","[[1.2906223842994382, 1.0447861443907582], [0.7781753109845364, 0.08767563289974162], [1.2457111323357812, -0.8026280471794351]]",0.2
"[0.1,-0.1]","[[1.2777915330428449, 1.0436685988980496], [0.7624588688110988, 0.14223137771348426], [1.2547092217431244, -0.7946039446390241]]",0.2
"[0.1,-0.1]","[[1.2458787673405725, 1.082805130716056], [0.7476210139359694, 0.13102330108092894], [1.2373532173846913, -0.7805569312885318]]",0.2
"[0.1,-0.1]","[[1.2420980767827203, 1.0863880553877723], [0.720255696270213, 0.18671623315172406], [1.2340356193398154, -0.794853797349023]]",0.2
"[0.1,-0.1]","[[1.2402213951463332, 1.1457088513689095], [0.6942234892784134, 0.19535515640333484], [1.188830628355782, -0.770219685239715]]",0.2
"[0.1,-0.1]","[[1.242178283964036, 1.1890377001516166], [0.6857855578498087, 0.25124307795423717], [1.1915638146026857, -0.7786786451918801]]",0.2
"[0.1,-0.1]","[[1.2337673710306736, 1.2095997550219684], [0.6642040442130757, 0.24551617554290756], [1.1789412124711993, -0.7578129585871773]]",0.2
"[0.1,-0.1]","[[1.2434234025444253, 1.1965958386630604], [0.6595881367219821, 0.306716774675359], [1.1713377828047722, -0.7333720482784976]]",0.2
"[0.1,-0.1]","[[1.213174096499075, 1.303163433943102], [0.6150701181654513, 0.32990840382309483], [1.1564898888534372, -0.7194597446034731]]",0.2
"[0.1,-0.1]","[[1.2136159440107652, 1.304211528325554], [0.6084182510760848, 0.34478361925491924], [1.144791245215644, -0.7396071215178591]]",0.2
"[0.1,-0.1]","[[1.2102419863569989, 1.3406237692309915], [0.5665130771942264, 0.36151294468181855], [1.113296529879416, -0.708862191458686]]",0.2
"[0.1,-0.1]","[[1.209119113746578, 1.374373778292987], [0.5757676790375476, 0.4028309023086473], [1.1136444043331029, -0.694850454039427]]",0.2
"[0.1,-0.1]","[[1.2025371051367444, 1.4248445748989855], [0.5695561557690472, 0.4506071378351361], [1.0911052846988762, -0.678331357072044]]",0.2
"[0.1,-0.1]","[[1.1864928887319914, 1.4753777772371248], [0.5269877372982439, 0.5182845319804879], [1.0694281656082076, -0.6634398020407071]]",0.2
"[0.1,-0.1]","[[1.1795308284980237, 1.487878881674108], [0.5406186204382872, 0.5061072802475929], [1.0420252493730857, -0.6941627462208891]]",0.2
"[0.1,-0.1]","[[1.2125425038449844, 1.5454444758148607], [0.5148315367067511, 0.5781845654561789], [1.4990971368051245, 0.4608867583602033], [1.061132700757975, -0.6691863370453335]]",0.2
"[0.1,-0.1]","[[1.1845134820474832, 1.5802813009900518], [0.4838969470651448, 0.6095101827039399], [1.488432080781238, 0.46895948422817973], [1.0524950948836964, -0.6547459623336042]]",0.2
"[0.1,-0.1]","[[1.2048109520900157, 1.6094287965379581], [0.47303473050656175, 0.6562070863943643], [1.4537304947532306, 0.5278188866240956], [1.022371111094177, -0.6870168966005987]]",0.2
"[0.1,-0.1]","[[1.1822137667947827, 1.6586265230530406], [0.4504075360787927, 0.7009190820290908], [1.4304332868462915, 0.5221620483140605], [0.9866481963753303, -0.646611464085549]]",0.2
"[0.1,-0.1]","[[1.1767148432177301, 1.6544415398803467], [0.44066704016023195, 0.7484559113839584], [1.429507081460191, 0.5655756040859978], [0.9667192667128301, -0.6585720653926108]]",0.2
"[0.1,-0.1]","[[1.1880257705949828, 1.7213636162003758], [0.43996930318572147, 0.7894210863527323], [1.4266310436042253, 0.596276147554339], [0.962245043189047, -0.6304398760503468]]",0.2
"[0.1,-0.1]","[[1.186075980829863, 1.7491125475637075], [0.3986654048053732, 0.883493193527562], [1.4049116094480756, 0.5907732089064193], [0.9449075617987445, -0.6592393228065317]]",0.2
"[0.1,-0.1]","[[1.2083695737480282, 1.7633433165102612], [0.3886115021545302, 0.909960200585686], [1.3761494241915166, 0.612135922687794], [0.9214225084444494, -0.6278615034428582]]",0.2
"[0.1,-0.1]","[[1.2021134320708973, 1.8585874087786767], [0.3958788433657073, 0.9703509649750878], [1.3488697535712264, 0.6662541778177274], [0.9259561131420493, -0.6466826234479525]]",0.2
"[0.1,-0.1]","[[1.198411036431179, 1.8511057803791808], [0.38785658007103824, 1.013518659129224], [1.3379656927871646, 0.6898724069404077], [0.91142495584378, -0.6340557117284629]]",0.2
"[0.1,-0.1]","[[1.2058594766400146, 1.8840041313366824], [0.3488298410229493, 1.097908150090647], [1.31830621212163, 0.7252025776877702], [0.8900464862951576, -0.6164261572105179]]",0.2
"[0.1,-0.1]","[[1.2428583568767828, 1.9373329347231216], [0.350010119428905, 1.1531421265574877], [1.325356598929724, 0.738700741642584], [0.8761748981612445, -0.6061417168405009]]",0.2
"[0.1,-0.1]","[[1.2383725228207247, 1.972760826544961], [0.33919734527629836, 1.231321732333435], [1.3257858129196436, 0.7744055721390495], [0.849614355460958, -0.597632346272023]]",0.2
"[0.1,-0.1]","[[1.2206736753613603, 2.0066492745232547], [0.351504117314586, 1.3421154285929802], [1.287346061775415, 0.8291213187224764], [0.8437319855085679, -0.6100870394318632]]",0.2
"[0.1,-0.1]","[[1.2535601518404091, 2.052354389966747], [0.33268701759411007, 1.3771771341023926], [1.2668770002912684, 0.8526550373089272], [0.8345524660112414, -0.5998276898750947]]",0.2
"[0.1,-0.1]","[[1.2442315109524633, 2.063909419980338], [0.35992579758530263, 1.467095153216054], [1.2546443020171139, 0.8706668594315019], [0.7972623688838036, -0.5906862827909158]]",0.2
"[0.1,-0.1]","[[1.2532983270583082, 2.133433330914419], [0.3549628012272915, 1.5511741184105148], [1.2591203297153113, 0.8850236913552426], [0.7970268858813917, -0.574848419574044]]",0.2
"[0.1,-0.1]","[[1.2742319740653862, 2.1346937582907284], [0.3470489135873417, 1.6048840857759834], [1.2392032883133384, 0.9450345704923181], [0.7692560052264037, -0.5577834765819484]]",0.2
"[0.1,-0.1]","[[1.2867150008358132, 2.16481270396633], [0.32219024757713777, 1.692452120791924], [1.2361172889672323, 0.9504780185342045], [0.7534998676482277, -0.5200075279168449]]",0.2
"[0.1,-0.1]","[[1.3075419521109044, 2.202413478323316], [0.3345240473302721, 1.7967693155303694], [1.2222068210981791, 1.008635506056941], [0.7336322662634704, -0.5423773776068272]]",0.2
"[0.1,-0.1]","[[1.303008748490823, 2.250985699471048], [0.35281501713820457, 1.880476614684136], [1.1900978534023383, 1.0631891680030616], [0.7083603150287275, -0.5235665738099644]]",0.2
"[0.1,-0.1]","[[1.3264871918632302, 2.258308558932809], [0.35121898326935375, 1.9481058985210076], [1.185563888447154, 1.1188332402751895], [0.687339195766813, -0.5653757526503341]]",0.2
"[0.1,-0.1]","[[1.3385974874518127, 2.2714377324949497], [0.3778396266100717, 2.012197694426193], [1.1799849439906787, 1.071400922931022], [0.669667574729673, -0.5671123072287021]]",0.2
"[0.1,-0.1]","[[1.3505166811490759, 2.355582619457475], [0.36350614935349645, 2.0638392810808868], [1.1765315131979321, 1.1434595952711037], [0.6724643452422957, -0.5184990017011677]]",0.2
"[0.1,-0.1]","[[1.3901962872961773, 2.3586414321154177], [0.3777170108740945, 2.1174707743718044], [1.1565134521182296, 1.1549632892591908], [0.6411517702193392, -0.5493965033492986]]",0.2
"[0.1,-0.1]","[[1.3838792810049487, 2.431370735645777], [0.3795307884894588, 2.2237036438296567], [1.1527214209383172, 1.19135253675688], [0.6520851976921649, -0.5070991962858402]]",0.2
"[0.1,-0.1]","[[1.4088832109571474, 2.3816010735374946], [0.38624724354449314, 2.270820604149397], [1.1511083385102279, 1.250279478616899], [0.6297082075268018, -0.4940146451486418]]",0.2
"[0.1,-0.1]","[[1.3966420728320361, 2.4417631657728025], [0.3993044109510812, 2.30217503889725], [1.1574498971610372, 1.2726714714464522], [0.5760758123261118, -0.5306571680032774]]",0.2
"[0.1,-0.1]","[[1.4363867544644562, 2.485571730005513], [0.4378425569514082, 2.3827489165882603], [1.1461868650753595, 1.3190615501841896], [0.563233484337519, -0.5151630111172341]]",0.2
"[0.1,-0.1]","[[1.4254923984229393, 2.5272595703660885], [0.45872177947814996, 2.460400355968698], [1.1379458720291422, 1.3688335361591386], [0.5784632998046197, -0.503346412783737]]",0.2
"[0.1,-0.1]","[[1.450731059775255, 2.5498118957738165], [0.44342519254532203, 2.479826291131902], [1.124029920677929, 1.4008822237652914], [0.5690824282937222, -0.5176146036663705]]",0.2
"[0.1,-0.1]","[[1.4741659382126, 2.5636169475983768], [0.4757258867732245, 2.5274449146484823], [1.1380028643960467, 1.4392735087526347], [0.5214816336013377, -0.5036825407001048]]",0.2
"[0.1,-0.1]","[[1.4806475719510008, 2.5709947985835613], [0.4883908639928179, 2.5542452145344225], [1.1134598482449187, 1.4738200472916765], [0.5158498855882718, -0.4930599476951871]]",0.2
"[0.1,-0.1]","[[0.4969335344127689, 2.6002980751142584], [1.1128584351452753, 1.4872927867496697], [0.4899866998016446, -0.4933276526047572], [1.520682004037316, -0.5256152616953426]]",0.2
"[0.1,-0.1]","[[0.5290592367195623, 2.6514978045109507], [1.1037857315742992, 1.5927242147865304], [0.4798286655473781, -0.5059070588044857], [1.470826349211578, -0.5059624945799677]]",0.2
"[0.1,-0.1]","[[0.5427035776426626, 2.691134828660787], [1.1232255097168546, 1.619378450447728], [0.45960178460242745, -0.47954785261687427], [1.4405280957923516, -0.5020014605383121]]",0.2
"[0.1,-0.1]","[[0.5504329306576992, 2.70550066964517], [1.1266661398890514, 1.633322773515703], [0.44243780535668786, -0.5105617957227387], [1.4424043820820285, -0.47630621954636765]]",0.2
"[0.1,-0.1]","[[0.5833156041349455, 2.765889544565072], [1.1254114674866889, 1.6697847534146422], [0.4215765249073566, -0.5075433444074583], [1.422418094592823, -0.46948240721495804]]",0.2
"[0.1,-0.1]","[[0.6080055378397744, 2.7875525140806885], [1.1242412023875803, 1.7294516350546372], [0.4040556085988224, -0.5010139591305857], [1.409997948240181, -0.4377450961289348]]",0.2
"[0.1,-0.1]","[[0.5953855950628902, 2.8171163394774665], [1.1286559580426763, 1.7657002289309374], [0.3829844785371861, -0.5233362605759057], [1.3728772707565007, -0.42693409682286615]]",0.2
"[0.1,-0.1]","[[0.6514994799871904, 2.8479837067102842], [1.1444333050894597, 1.786572212536139], [0.3860787907589901, -0.5173326746060162], [1.3699795168099553, -0.43113633533505635]]",0.2
"[0.1,-0.1]","[[0.6566284098009828, 2.855165733093072], [1.135574437104655, 1.8045116952235127], [0.3296534080585115, -0.5285542909048747], [1.3361791760888282, -0.4009125924450603]]",0.2
"[0.1,-0.1]","[[0.6780062218165214, 2.9054762766774007], [1.162312701701212, 1.805100234331799], [0.35327968093209616, -0.5364181679937534], [1.3376992783475066, -0.3793709171733838]]",0.2
"[0.1,-0.1]","[[0.6770384460269486, 2.9301602328788996], [1.1640982757640506, 1.9176071335140008], [0.3007373911584986, -0.5450299771065701], [1.300047439690314, -0.3898313721025252]]",0.2
"[0.1,-0.1]","[[0.7239465125615255, 2.9804626148822293], [1.1683395225311415, 1.939755235332166], [0.29362001077716327, -0.5652279348027096], [1.2916686619359534, -0.366689198461172]]",0.2
"[0.1,-0.1]","[[0.7367982782741644, 2.964719269725066], [1.1579249888584628, 1.9869730487482158], [0.30482902552841384, -0.5867330771076212], [1.284050572662639, -0.29650780735088045]]",0.2
"[0.1,-0.1]","[[0.7552776990677874, 2.9764191924098555], [1.1691721911164694, 2.005942155341529], [0.2680891827564175, -0.6507896155413394], [1.2597407900703153, -0.3234091112788255]]",0.2
"[0.1,-0.1]","[[0.755870891291428, 3.016419808069844], [1.1893083268745737, 2.0428740394173897], [0.256575028896274, -0.6524145170124329], [1.2401796111604395, -0.32473651513209134]]",0.2
"[0.1,-0.1]","[[0.7885800062047741, 3.068298879603177], [1.1834663092571986, 2.058040083730644], [0.24996060564576075, -0.6815489734609227], [1.2120412283708522, -0.3143362379482389]]",0.2
"[0.1,-0.1]","[[0.7990125175804573, 3.0572073228314327], [1.1961430866573493, 2.121574329399863], [0.2072185421955584, -0.7125043691972588], [1.192627181757138, -0.304196236742611], [1.476329588644331, 0.4724021943329026]]",0.2
"[0.1,-0.1]","[[0.8232903330216269, 3.0937499540493962], [1.2071676280418848, 2.159169440524465], [0.20235428518287488, -0.7543427029107164], [1.1852363426941157, -0.27838281344720284], [1.476000211873662, 0.4713464758577467]]",0.2
"[0.1,-0.1]","[[0.8484341892518841, 3.1697905186885507], [1.2173872818176432, 2.2089478918845766], [0.2103438910103947, -0.7738359551910307], [1.1680446439230845, -0.2668557889757417], [1.4630727880217589, 0.5018369356944875]]",0.2
"[0.1,-0.1]","[[0.8618206246542912, -3.1385628051222563], [1.2300963389052526, 2.234673529641024], [0.192644939597332, -0.8545823099661712], [1.1470639782251077, -0.23626268338994325], [1.4540188075892062, 0.5461724845162081]]",0.2
"[0.1,-0.1]","[[0.9013155780941807, -3.1449327649159566], [1.267621483373953, 2.2308271628661074], [0.16450042654755798, -0.913766464729548], [1.115482378071124, -0.1988433341069124], [1.4258736254154212, 0.5398099921626694]]",0.2
"[0.1,-0.1]","[[0.9084388148389566, -3.1062756203743365], [1.2639650154868505, 2.3051424292340617], [0.14785348641958324, -0.9945528711884877], [1.092580318852465, -0.21609807814564228], [1.4069723135473238, 0.5603685098358395]]",0.2
"[0.1,-0.1]","[[0.9295526341267641, -3.089924041334328], [1.2771205070213227, 2.3188962741883596], [0.1405622677032535, -1.1084310766038692], [1.0985845652780637, -0.19794500714646407], [1.3623462294844761, 0.5719879650853043]]",0.2
"[0.1,-0.1]","[[0.9587178958070697, -3.0806216977495033], [1.2824368614546018, 2.3457634389752773], [0.136839081203825, -1.2075087015681758], [1.0688409333386173, -0.1300836085571471], [1.3628652377420472, 0.6233994327717477]]",0.2
"[0.1,-0.1]","[[0.9699957421674293, -3.048693990354362], [1.3351808765283393, 2.326342507955351], [0.11665284724624249, -1.31498484552855], [1.0475654120327882, -0.11567456055357724], [1.3638381408571179, 0.6406200983822724]]",0.2
"[0.1,-0.1]","[[1.003311082777659, -3.034479154404929], [1.3079201765998083, 2.40271925649448], [0.14096854672628834, -1.4969336574753496], [1.0254511047651729, -0.1787391837720977], [1.3451624456869813, 0.7199853596812588]]",0.2
"[0.1,-0.1]","[[1.0279607781937086, -3.017254446214592], [1.3310551285003616, 2.4606653750534964], [0.1333944502086001, -1.591714990579605], [0.989221476691009, -0.08447804387538979], [1.3116874906007343, 0.7019814648177505]]",0.2
"[0.1,-0.1]","[[1.0160903937858548, -3.0052621789319773], [1.3430517781734854, 2.4599357518644163], [0.1257666502323507, -1.7005357323767152], [0.9840776630216161, -0.07276975621527376], [1.3109506860513485, 0.7410673288356577]]",0.2
"[0.1,-0.1]","[[1.0498384438974298, -2.967399235672497], [1.3449839601850782, 2.5063619941991964], [0.13036927317533697, -1.860832281969252], [0.9633204215559201, -0.11431270155261358], [1.2897953786339507, 0.7855522468687348]]",0.2
"[0.1,-0.1]","[[1.0743919688975667, -2.9726391654396296], [1.3961658190313357, 2.5054309722514336], [0.14332316788609548, -1.9350617339213423], [0.9400419574633054, -0.1105560206508628], [1.2905972248374113, 0.8055219397495158]]",0.2
"[0.1,-0.1]","[[1.0807604210914674, -2.948686862320218], [1.402568583454249, 2.56218058969053], [0.1553045237456427, -2.065150313171806], [0.9276241732061672, -0.08378986011185562], [1.2705538824061018, 0.8578753200228144]]",0.2
"[0.1,-0.1]","[[1.1115932849088093, -2.933657318509084], [1.4051722059240777, 2.5762386135534503], [0.16467508289963687, -2.120989601926832], [0.9057182137338025, -0.050077911822363444], [1.2614531838066492, 0.8879574379001531]]",0.2
"[0.1,-0.1]","[[1.131390718896492, -2.9423133917722923], [1.4241442068465295, 2.5959325883591244], [0.15612571586346854, -2.233957392564549], [0.8931615294121813, -0.027725661029890374], [1.2406993032505922, 0.8994088608645451]]",0.2
"[0.1,-0.1]","[[1.1499949057348275, -2.912454797600273], [1.4527464211620573, 2.6400372550714457], [0.1853257800247562, -2.283060012487336], [0.8526013367889353, 0.014207060350256935], [1.2282016916293994, 0.9733104934443431]]",0.2
"[0.1,-0.1]","[[1.1598909418388128, -2.8895618584965748], [1.473800554840161, 2.6437704000375937], [0.20729124941716034, -2.3243497231079564], [0.8718384002832958, 0.04624066318393352], [1.2163516578323172, 1.011637882565353]]",0.2
"[0.1,-0.1]","[[1.1714940521511579, -2.862714126172589], [1.4605236652306681, 2.7231094346513047], [0.2148321285033532, -2.387478972226825], [0.8276984311111474, 0.02788842915853936], [1.2124416329260412, 1.045398238196149]]",0.2
"[0.1,-0.1]","[[1.2031327109694805, -2.8804589947507626], [1.5168132377777366, 2.710060522239888], [0.2387126629624905, -2.399091149264171], [0.795051670900889, 0.04423779549129434], [1.2040332891504733, 1.05969058440471]]",0.2
"[0.1,-0.1]","[[1.2216284757694273, -2.8360395711536386], [0.2388061778167264, -2.472337029366295], [0.7799592028475187, 0.08700816771797934], [1.1832144214393767, 1.050739852907267]]",0.2
"[0.1,-0.1]","[[1.247298447138458, -2.7936457095215617], [0.2559473326045498, -2.4536809913626163], [0.7771803166497778, 0.10500603061127713], [1.1825271734878449, 1.1137700067944085]]",0.2
"[0.1,-0.1]","[[1.2776719650730723, -2.81271446420231], [0.2723511906894835, -2.5236701265621733], [0.7415665413091366, 0.1646450629106004], [1.167978826183645, 1.1596600197298932]]",0.2
"[0.1,-0.1]","[[1.2814460117064759, -2.8054306672265343], [0.2735903624798014, -2.5184948187918375], [0.7294000819981113, 0.1416219945088479], [1.1573707867089214, 1.1719645619883228]]",0.2
"[0.1,-0.1]","[[1.2997842030200704, -2.8169189843611044], [0.31460127406621136, -2.528520012835003], [0.7051074431132321, 0.18194635552252333], [1.1503311680567254, 1.2150807374223898]]",0.2
"[0.1,-0.1]","[[1.3139094668884637, -2.7315523036129497], [0.32509865495001894, -2.55400521004455], [0.699940488008521, 0.20113827786064922], [1.140920820248154, 1.2469366394934458]]",0.2
"[0.1,-0.1]","[[1.3438960906067763, -2.705588032884146], [0.34864440969973276, -2.5757802439851747], [0.6671875559767177, 0.21819130892067626], [1.14158240183837, 1.2994418933060174]]",0.2
"[0.1,-0.1]","[[1.364674746810898, -2.759741703132126], [0.3646212449866527, -2.610654969477934], [0.642056992177118, 0.25114779704764845], [1.1412880356683603, 1.3178598682458935]]",0.2
"[0.1,-0.1]","[[1.3604685178577618, -2.7074581894505636], [0.38828976602791865, -2.609264993132066], [0.6483452319845616, 0.289063545307777], [1.1281226153749735, 1.3904268821866026]]",0.2
"[0.1,-0.1]","[[1.3898239773675285, -2.6912952173812323], [0.3861792723638762, -2.618818428135871], [0.6306575940664699, 0.3290061337781826], [1.1146640198348357, 1.423139122750137]]",0.2
"[0.1,-0.1]","[[1.417731136083848, -2.71490877371526], [0.42639148824678613, -2.6205394730581273], [0.5900676397743918, 0.3770476732698278], [1.1363133802046674, 1.4339180186630593]]",0.2
"[0.1,-0.1]","[[1.423771654570523, -2.6606015530846925], [0.4377343594351003, -2.6125438205322116], [0.5861258451509298, 0.35064899031589136], [1.1198215457302425, 1.4838186876898276]]",0.2
"[0.1,-0.1]","[[1.4603255405114486, -2.659778039340133], [0.4449531796605507, -2.58998191355412], [0.5578825218552268, 0.3723456077587643], [1.1301360981211386, 1.4823995645995018]]",0.2
"[0.1,-0.1]","[[1.468765686094687, -2.6392135141385906], [0.4654112331749623, -2.6111079842365714], [0.5335136538369943, 0.4595668398839078], [1.0961062576328016, 1.525710340469811]]",0.2
"[0.1,-0.1]","[[1.5033002669752191, -2.6488837524064555], [0.4803048522971671, -2.6024065753521475], [0.49645788833312327, 0.47433500314394245], [1.111793475137531, 1.57335043704062]]",0.2
"[0.1,-0.1]","[[1.5009431429521605, -2.654383210224775], [0.4983653524358431, -2.621176209671192], [0.49909351890365566, 0.5105401639163629], [1.1053015497212075, 1.6424391980971655]]",0.2
"[0.1,-0.1]","[[0.514368990725152, -2.5876280909595724], [0.4884557732310911, 0.5954568361066032], [1.1062705719740336, 1.6795023199885166], [1.4705072503095074, 0.5422976388628811]]",0.2
"[0.1,-0.1]","[[0.5436552643764619, -2.6279622378400243], [0.4564888798974399, 0.6019808976064054], [1.1332793406895747, 1.69299203859773], [1.4669111888678927, 0.5756673059685349]]",0.2
"[0.1,-0.1]","[[0.5561140994557142, -2.6001918174986525], [0.45155755307158046, 0.6419542876028271], [1.113477614901669, 1.7269035957957832], [1.4448144862296197, 0.6077170671851172]]",0.2
"[0.1,-0.1]","[[0.5812216136898268, -2.6166412735194644], [0.433520384998093, 0.6925679437646173], [1.1389857880231353, 1.7648369498833012], [1.437685686663916, 0.6493240839137931]]",0.2
"[0.1,-0.1]","[[0.588715326107654, -2.5925597271228344], [0.4082500719853953, 0.7685061907610207], [1.1306474598720824, 1.800083513443287], [1.4022304459958024, 0.6492874081059146]]",0.2
"[0.1,-0.1]","[[0.5982592490209013, -2.5945241236427066], [0.4163975541534988, 0.809452495891258], [1.142798274902434, 1.8287784951428407], [1.4023544081703738, 0.7028247231043657]]",0.2
"[0.1,-0.1]","[[0.6128210020431821, -2.6040614428757407], [0.4065547609244572, 0.8424615933300645], [1.1396499592458151, 1.8929929869201019], [1.3763303336081234, 0.7267964110084554]]",0.2
"[0.1,-0.1]","[[0.6434147327241803, -2.6182007370991545], [0.38882864514015647, 0.9166734410076688], [1.1331001295229042, 1.9346338918481956], [1.372673814533484, 0.7529906665730566]]",0.2
"[0.1,-0.1]","[[0.6598066100227333, -2.613158697171434], [0.3508182150261742, 0.9788619938777956], [1.1482387571718695, 1.9688139990685192], [1.349199477136961, 0.8010056754224449]]",0.2
"[0.1,-0.1]","[[0.6631156141630621, -2.5869001481738993], [0.39238790203408314, 1.0495620376776473], [1.1534233739400879, 2.0411848049725485], [1.3498906314248718, 0.7639560817590094]]",0.2
"[0.1,-0.1]","[[0.6883755739642752, -2.5522061946093295], [0.3511029181681219, 1.1006574728274583], [1.1756072084514344, 2.0339654220068297], [1.3451152984875976, 0.834759225485056]]",0.2
"[0.1,-0.1]","[[0.7098130910779343, -2.56307745747561], [0.3756061998023171, 1.2018624835431548], [1.1827222966037971, 2.09544652249389], [1.3173607854627387, 0.8805102595810416]]",0.2
"[0.1,-0.1]","[[0.723547648763692, -2.5722516824328348], [0.3434671983803746, 1.2382457079482314], [1.209149108363272, 2.102329795818396], [1.2873499072153132, 0.8970801350803296]]",0.2
"[0.1,-0.1]","[[0.7367090532536362, -2.543859361009764], [0.3162095642226874, 1.354604161720926], [1.2028662241057582, 2.1405452874676607], [1.2719057895520824, 0.9230333542304007]]",0.2
"[0.1,-0.1]","[[0.7774166332148341, -2.5527595913631482], [0.32667025141689354, 1.4219562498426972], [1.2017516751654493, 2.1929163265135054], [1.2691514438256384, 0.9514630689908224]]",0.2
"[0.1,-0.1]","[[0.769485280291245, -2.5549892091505257], [0.31712930290478164, 1.501086591164247], [1.217924644666104, 2.21318007275236], [1.2789412100127, 1.0120229131695306]]",0.2
"[0.1,-0.1]","[[0.7901517685436551, -2.5309022190077233], [0.3216158448610866, 1.592879016297358], [1.242393985934783, 2.249509792723579], [1.264797797642245, 1.02500572716108]]",0.2
"[0.1,-0.1]","[[0.8055079360467523, -2.5093986242006148], [0.32035605497260594, 1.661892255312901], [1.2431148953816584, 2.301014465716681], [1.2461296716754595, 1.0728708250026189]]",0.2
"[0.1,-0.1]","[[0.8285794847994993, -2.544850209979128], [0.32326586793861856, 1.7487669879013483], [1.2656725096548103, 2.304241840407558], [1.2364715341609174, 1.084902396273968]]",0.2
"[0.1,-0.1]","[[0.8262936592773815, -2.5219824974896987], [0.30639732154678606, 1.849886644290169], [1.2765812723526488, 2.3471560660913777], [1.2338419903399642, 1.1762733903449971]]",0.2
"[0.1,-0.1]","[[0.8595619736481946, -2.551360500431435], [0.33784285735132535, 1.9049617295941557], [1.279134766306067, 2.373973893108565], [1.2382857373180498, 1.136920059435165]]",0.2
"[0.1,-0.1]","[[0.8647844968005987, -2.48638681721694], [0.3167718013734013, 1.9686171374889943], [1.3111987972947636, 2.3995686647783208], [1.2150560104715857, 1.2161129747726567]]",0.2
