move,observations,time step
"[0.1,-0.1]","[[0.9710541127758641, -1.5738470829967064], [0.07694957090392983, 3.074942499519946], [1.0207690412053667, 1.7061007076940602]]",0.2
"[0.1,-0.1]","[[1.0002473613238763, -1.5649199008194368], [0.11567102924415429, 3.135283610057375], [1.012954843062019, 1.7589026461582211]]",0.2
"[0.1,-0.1]","[[0.9996637871497525, -1.5800012229621796], [0.11408885931062106, 3.1404601307105975], [1.0308277377457733, 1.7980108384065325]]",0.2
"[0.1,-0.1]","[[1.0005645641189065, -1.5727652086576058], [0.13454772783792907, -3.1266748697673687], [1.0287462139403585, 1.8493330982509897]]",0.2
"[0.1,-0.1]","[[0.9807234683290798, -1.5898647125384262], [0.1554521749155556, -3.086758659850581], [1.0278520494498449, 1.8971839006098798]]",0.2
"[0.1,-0.1]","[[1.0014179298253714, -1.5566635248841287], [0.16782015431697328, -3.090827362643752], [1.047084348836035, 1.903376043254258]]",0.2
"[0.1,-0.1]","[[0.9885858927900265, -1.5797952197438097], [0.19323609417715795, -3.0776296396144884], [1.061738307557069, 1.9442604512543415]]",0.2
"[0.1,-0.1]","[[1.0132442965854276, -1.5864742287387767], [0.20730261762010785, -3.0759730030958896], [1.065560898236955, 2.0061684659550116]]",0.2
"[0.1,-0.1]","[[0.9919479792851957, -1.5649885257067842], [0.23252174484107355, -3.061981641198802], [1.0708602090606707, 2.01000346991833]]",0.2
"[0.1,-0.1]","[[0.9901749411086814, -1.5761949278648617], [0.27308652525999344, -3.0425355651399215], [1.0716388930622645, 2.1192860689826656]]",0.2
"[0.1,-0.1]","[[1.008004709612751, -1.5915183043079297], [0.27174388446541936, -3.0111673253049114], [1.0785559116342187, 2.1082875197169333]]",0.2
"[0.1,-0.1]","[[0.9840541035273739, -1.570270258025182], [0.29483221314800323, -3.009621583085373], [1.1043713439094949, 2.1516260189769936]]",0.2
"[0.1,-0.1]","[[1.0098162773476322, -1.5642631329493495], [0.3067452485159301, -2.9873102486990932], [1.1062042818922653, 2.17733130687439]]",0.2
"[0.1,-0.1]","[[0.9905852766564861, -1.5797549191027265], [0.33963846275671006, -2.981023493582748], [1.1150971922831916, 2.199969501279118]]",0.2
"[0.1,-0.1]","[[0.9751332707071815, -1.5797937873028636], [0.3568413000061451, -2.9992100036986997], [1.1234610106598184, 2.263168011810345]]",0.2
"[0.1,-0.1]","[[0.9753034270211293, -1.5544474428830128], [0.38272538677237145, -2.970831033758876], [1.1458163501320917, 2.2625658153366284]]",0.2
"[0.1,-0.1]","[[0.9795308887800382, -1.5745049245461402], [0.4049270812541497, -2.93022966237837], [1.1748858523843848, 2.3187826606153585]]",0.2
"[0.1,-0.1]","[[0.9867743761729167, -1.5817533098295629], [0.4313385111663591, -2.945476402269361], [1.161982912577953, 2.337744557450585]]",0.2
"[0.1,-0.1]","[[1.0047120371041145, -1.560286024297117], [0.44579504621365185, -2.9303722883920673], [1.196392078206576, 2.3921762450567168]]",0.2
"[0.1,-0.1]","[[0.9869480647477843, -1.5729367730687553], [0.4681776089867124, -2.9429750213352914], [1.1928107053866577, 2.402769688307915]]",0.2
"[0.1,-0.1]","[[0.9787876919666366, -1.5432956951736017], [0.4611267456138722, -2.9272245753523096], [1.2164543385788256, 2.4654416280771803]]",0.2
"[0.1,-0.1]","[[0.9928449481978808, -1.5653620515043414], [0.4822015840705926, -2.8580711769965714], [1.220149396432839, 2.4916027073241773]]",0.2
"[0.1,-0.1]","[[0.9878907025019361, -1.5880081506894206], [0.5305248765476065, -2.886932337650204], [1.241510682931785, 2.5180351226429494]]",0.2
"[0.1,-0.1]","[[0.9859963920584337, -1.5642661614782474], [0.5372498360457173, -2.882741730024583], [1.2417986689788227, 2.5007291747354854], [1.5138035358186335, 0.6579871041715321]]",0.2
"[0.1,-0.1]","[[1.0009847739017086, -1.5656753154781742], [0.5626539776599222, -2.877954134848908], [1.273964335637056, 2.5716469352028004], [1.4805825581149388, 0.7285800712687801]]",0.2
"[0.1,-0.1]","[[1.0061364872720047, -1.5687032349616186], [0.582529132555724, -2.855931717523154], [1.2927641943727741, 2.6135474319258543], [1.465224516991269, 0.6620986336551318]]",0.2
"[0.1,-0.1]","[[0.9954047044847318, -1.559354368502805], [0.5936412253384798, -2.8438093731061125], [1.3079235741355264, 2.6594629419423303], [1.446263551645264, 0.7412659975036882]]",0.2
"[0.1,-0.1]","[[1.0098817642942761, -1.57786391106399], [0.6105841799535493, -2.840284527987953], [1.3448178585525405, 2.6303509025806964], [1.4494708184594707, 0.7421195710940294]]",0.2
"[0.1,-0.1]","[[0.9915190713246131, -1.5809814381268577], [0.6344447099995454, -2.8226564688522227], [1.3489190212382391, 2.691927204940905], [1.4171702668352983, 0.790308899521877]]",0.2
"[0.1,-0.1]","[[0.9847402096250796, -1.5485387428916848], [0.6494427076614133, -2.802584966642746], [1.3658542705336503, 2.6960057016721084], [1.3930382163260786, 0.7954167783177102]]",0.2
"[0.1,-0.1]","[[0.9959321391423333, -1.5969514384036037], [0.657906923634632, -2.797628214272677], [1.3783463484272769, 2.7319936879096423], [1.39060247532839, 0.8524947085102483]]",0.2
"[0.1,-0.1]","[[0.9854716925080721, -1.5878301618077875], [0.6846691832176507, -2.7555764603424118], [1.3850303097764003, 2.7761285672580525], [1.3752573181712966, 0.9054192309634489]]",0.2
"[0.1,-0.1]","[[1.0034702811742802, -1.575507207063187], [0.7108108385467234, -2.7913769058058664], [1.425305787958813, 2.7848602940198375], [1.355607493531348, 0.9136943474948918]]",0.2
"[0.1,-0.1]","[[1.0008863062871298, -1.5782786405576397], [0.727697355447304, -2.7933394376957885], [1.4335622810808628, 2.7534473311264054], [1.350548866026219, 0.942867159251964]]",0.2
"[0.1,-0.1]","[[0.9991829577973474, -1.5719035513571078], [0.7676140471456718, -2.74521355116724], [1.4755039737720077, 2.830376633000635], [1.4921473950082766, 0.2928812271309919], [1.3378146413088043, 0.987669034763015]]",0.2
"[0.1,-0.1]","[[0.9765351681925003, -1.5677462594918208], [0.7619061955499787, -2.7725409356434105], [1.4674083213813873, 2.850017426716653], [1.4710963092656038, 0.26018009989762186], [1.3222606486569226, 1.0202683539302726]]",0.2
"[0.1,-0.1]","[[1.0224176856445952, -1.555583837091073], [0.779976100858702, -2.7483025123730425], [1.5046693879370825, 2.829415800539249], [1.4385387188031882, 0.2879066198211613], [1.319290764598631, 1.0376337552567632]]",0.2
"[0.1,-0.1]","[[0.9894913680951763, -1.5971748952521847], [0.8080752075750559, -2.7741667190667587], [1.4480757107720532, 0.3281485115574865], [1.315547984915792, 1.0496422758141133]]",0.2
"[0.1,-0.1]","[[0.9788596823356515, -1.55509134804621], [0.8391761770447779, -2.718346977665182], [1.4203850309434134, 0.3403542367398502], [1.2758441804972218, 1.102000681548861]]",0.2
"[0.1,-0.1]","[[1.0070535048740796, -1.5965109979549557], [0.8394750926998867, -2.7015328912076346], [1.3855035256832138, 0.35963343462390723], [1.2970417388736912, 1.1210225262589215]]",0.2
"[0.1,-0.1]","[[0.9756704189690679, -1.5876509202079843], [0.8779346855943982, -2.7088773346556754], [1.3844352242481455, 0.3986604121677521], [1.2874074805732079, 1.1723336885489106]]",0.2
"[0.1,-0.1]","[[0.9956784723227857, -1.5634184324198142], [0.8737378196505423, -2.7085563219368214], [1.3682338764000943, 0.4241298148387506], [1.2648308958648757, 1.2127295996606697]]",0.2
"[0.1,-0.1]","[[0.9913617728878037, -1.5766056926536867], [0.8883740752326533, -2.6970502088173203], [1.3410687128330963, 0.48107740475788174], [1.2759584682788077, 1.2343754906307915]]",0.2
"[0.1,-0.1]","[[0.9989575671028043, -1.5999949342716153], [0.9161852059121217, -2.655236577474069], [1.3326529433924128, 0.5002432389731765], [1.2511999211875826, 1.2988839361655717]]",0.2
"[0.1,-0.1]","[[0.9889917056022454, -1.5659180643977992], [0.9210754589093825, -2.661050364483235], [1.3184255839830463, 0.5270189186837684], [1.2674357614004639, 1.3245297420890385]]",0.2
"[0.1,-0.1]","[[0.9947432237374239, -1.543762810972479], [0.9433567675404516, -2.6322128439770056], [1.2981689436197135, 0.5480931472442946], [1.2378646728619707, 1.3536093356074386]]",0.2
"[0.1,-0.1]","[[0.9899266937304769, -1.612230704731697], [0.9643898761534835, -2.645010257764345], [1.2556900824826354, 0.5482598962535982], [1.2575480994207602, 1.3786830167650228]]",0.2
"[0.1,-0.1]","[[1.0179679672832471, -1.6042922421802484], [0.9758538899966124, -2.642464300971793], [1.263047576671563, 0.5783537863056017], [1.2438199774776304, 1.4525630406448273]]",0.2
"[0.1,-0.1]","[[0.9922991508835368, -1.5855299717517262], [0.9901293522109553, -2.6389652376261012], [1.2314516223726004, 0.652802005389172], [1.237194829759046, 1.501494264504889]]",0.2
"[0.1,-0.1]","[[0.9892577923798889, -1.5901202369780014], [1.0117827911704107, -2.592293487741592], [1.4952288752142624, -0.4468565402420008], [1.2400586675893057, 0.667840340561869], [1.225290398050405, 1.5068231907826934]]",0.2
"[0.1,-0.1]","[[1.0059282588041163, -1.5482379754550821], [1.0655547091308168, -2.6079515846845736], [1.4732602607728427, -0.427177650572808], [1.1975615213042134, 0.6922372008884519], [1.253562540686681, 1.524749362564966]]",0.2
"[0.1,-0.1]","[[1.0028988646443784, -1.5861237536909307], [1.0545962389362848, -2.5910668270681185], [1.4622542550990594, -0.39035252425487393], [1.217285954010356, 0.737117739522016], [1.2291745976401738, 1.5855574414639717]]",0.2
"[0.1,-0.1]","[[1.0049898651995968, -1.5710308180518229], [1.0632531086310195, -2.5831204796195224], [1.4262499949025698, -0.3716024472908785], [1.201985867188904, 0.7464176862330778], [1.238835152738538, 1.5966119426025918]]",0.2
"[0.1,-0.1]","[[0.9935429512364998, -1.5724270171326724], [1.0664348038992126, -2.574682394340773], [1.4242289615807235, -0.37391636631001124], [1.162224277730833, 0.7881100765086855], [1.2313441735968673, 1.628794097721933]]",0.2
"[0.1,-0.1]","[[1.0003915916714992, -1.5739552341947332], [1.1021280479229103, -2.584052751379549], [1.4022568949424032, -0.3472592187268292], [1.1476982372872555, 0.8131097290158203], [1.2414208833132707, 1.6966066935770432]]",0.2
"[0.1,-0.1]","[[1.0129079022167562, -1.5820262655366446], [1.1127606868762965, -2.5346989324336784], [1.385167471029968, -0.3437895989421914], [1.1273667465827988, 0.8431998679937811], [1.2408707063261157, 1.713570967555162]]",0.2
"[0.1,-0.1]","[[0.9902140371202272, -1.5497769182312722], [1.127057244908085, -2.566426201386611], [1.356257446285241, -0.3206490457025416], [1.1229311595634244, 0.8777383891345097], [1.2384308769126346, 1.7786110413536689]]",0.2
"[0.1,-0.1]","[[1.001099364413161, -1.5733427800121798], [1.135680877299663, -2.528839858947539], [1.3342785384540083, -0.2714431461209658], [1.1101331775140595, 0.9077760485510158], [1.2385207771372946, 1.7790023801848467]]",0.2
"[0.1,-0.1]","[[1.0020814165496263, -1.5645178152807744], [1.1704650375976204, -2.5042377222328334], [1.324503358115405, -0.2930255024857295], [1.1014979509032496, 0.9702864957608662], [1.2362426892577545, 1.8475807115971978]]",0.2
"[0.1,-0.1]","[[0.9932975571383587, -1.571921501602898], [1.1738539453970722, -2.531844489201012], [1.307682715707195, -0.24547179383730447], [1.1028679255830451, 0.9648979810879668], [1.268464479241574, 1.8791086269442494]]",0.2
"[0.1,-0.1]","[[1.0165926699951664, -1.5598211442971577], [1.2138617777395342, -2.4986085302043186], [1.283990549684295, -0.23799884715175357], [1.0689996472445695, 1.0159991584079], [1.2609575466890481, 1.9000085141242697]]",0.2
"[0.1,-0.1]","[[1.0036297577069184, -1.5596328696535988], [1.2272264864806444, -2.4812809013805097], [1.282587061640377, -0.24854565347712526], [1.066983011238941, 1.078270960480377], [1.2681966774128701, 1.939035399365832]]",0.2
"[0.1,-0.1]","[[1.0008677644008475, -1.5696029103292166], [1.231132596462098, -2.505755892775448], [1.243057122250447, -0.23025351962794322], [1.0579714135573004, 1.088821856490474], [1.289822523935122, 1.9537319163136366]]",0.2
"[0.1,-0.1]","[[1.0037464534797476, -1.5806305693871374], [1.2272212065988375, -2.447149118319443], [1.2407047311274966, -0.21982767050270338], [1.035514970413888, 1.1521915673088508], [1.2751672432967205, 1.9987362663362607]]",0.2
"[0.1,-0.1]","[[0.9995094652574965, -1.5603599049764387], [1.266688214965711, -2.475989043226742], [1.2060866581347338, -0.1721949861849728], [1.0431452975751718, 1.1619298374076883], [1.297758567101822, 2.04185067112874]]",0.2
"[0.1,-0.1]","[[0.9901290318342871, -1.5751320682325267], [1.296579666999715, -2.4507881870751174], [1.1808665405111218, -0.1776880643541663], [1.0377345287949662, 1.1898436883113577], [1.3111520270367223, 2.0726020624412307]]",0.2
"[0.1,-0.1]","[[1.001498971027919, -1.5416722392796982], [1.3066192678808313, -2.4457694118916598], [1.167523478821706, -0.14007387907203409], [1.0152126691219876, 1.246927728820716], [1.312582316752634, 2.067814000652135]]",0.2
"[0.1,-0.1]","[[0.9957037982114942, -1.588065043557772], [1.2983869286273653, -2.4370862409343923], [1.1448392962367113, -0.12595881704474596], [1.016860046394728, 1.30105191309941], [1.3272982150954928, 2.1246232765743467]]",0.2
"[0.1,-0.1]","[[1.01547806241902, -1.5570985019523718], [1.3445777820452043, -2.4151343251356114], [1.1185607258403663, -0.10983742287630754], [1.0019083698813969, 1.3312869610981437], [1.3351327898581984, 2.180084001531848]]",0.2
"[0.1,-0.1]","[[1.0066034974892926, -1.5400224458880833], [1.3308470320781824, -2.374461607244432], [1.0912199266002598, -0.11942247914194148], [1.4884887716541295, 0.6845894624520562], [0.9986689658721102, 1.3828066995957713], [1.3381861704250533, 2.198573431672443]]",0.2
"[0.1,-0.1]","[[0.9994621771941965, -1.552519444847397], [1.3560571900199496, -2.390515496339646], [1.0963830500647676, -0.09828222298674141], [1.4587067939264644, 0.6433417622001748], [1.0119706178742953, 1.3973054312672932], [1.3777521443572942, 2.2277530131718115]]",0.2
"[0.1,-0.1]","[[0.9967099747184682, -1.5344382456206243], [1.3747594293531713, -2.407675526043211], [1.0772485932565419, -0.08730515037780769], [1.462619766874135, 0.6766751049748893], [0.9980839035891615, 1.4514174235400783], [1.3741429537098562, 2.226413933809831]]",0.2
"[0.1,-0.1]","[[0.9886916635898613, -1.584121534126295], [1.4131543408993754, -2.3703765736816598], [1.0459985221455894, -0.05107751359511165], [1.4594357572193184, 0.7212794562282644], [1.0107945813792896, 1.4618225139135317], [1.363612379201843, 2.268827345092437]]",0.2
"[0.1,-0.1]","[[0.9937135017347333, -1.5886271388699549], [1.3924014747914162, -2.371461469783018], [1.029166544895805, -0.026929678348052585], [1.4209701085999715, 0.7520607170547007], [0.9952645368061266, 1.5548736878781042], [1.3940688826429417, 2.3363440347846405]]",0.2
"[0.1,-0.1]","[[1.0183903140682906, -1.585678351377096], [1.4043699664366298, -2.3578055548417964], [1.003633845668086, -0.011507725277479565], [1.3975633327388763, 0.7943117218856586], [0.9805876689421554, 1.5705309485217713], [1.4079968594389694, 2.364011505145473]]",0.2
"[0.1,-0.1]","[[1.008056158223704, -1.5516034049334488], [1.4032744669490589, -2.328946468542737], [0.9793001492770524, -0.013526017143728074], [1.4045161666603787, 0.8092444342457168], [0.9929536927983073, 1.5974758651149552], [1.4236751402308792, 2.3643041507434237]]",0.2
"[0.1,-0.1]","[[1.0082995535965928, -1.563940157239914], [1.4405024140557374, -2.335661969350525], [0.9719730271847447, 0.018250976070442168], [1.3875253698348067, 0.8336627925388929], [0.9808233793441539, 1.6376080688331593], [1.4323943207886745, 2.4211940601915773]]",0.2
"[0.1,-0.1]","[[1.0006823436005785, -1.553830447851489], [1.455894712431474, -2.352975920902748], [0.9489188421406748, 0.03794579573716185], [1.3775662082885158, 0.8604050389352547], [0.9768548414535977, 1.6590297964069305], [1.4587278710459866, 2.4336516768834207]]",0.2
"[0.1,-0.1]","[[1.013143624057915, -1.573121776418953], [1.4780869301853552, -2.307273674826462], [0.9074525419747159, 0.11911157388422347], [1.3426311579144576, 0.8826614637618916], [1.0034164145063027, 1.7408606174828218], [1.477885246953178, 2.4626254768570894]]",0.2
"[0.1,-0.1]","[[1.009296448305788, -1.572297476633518], [1.4795131111567894, -2.3106918197481185], [0.8928453801275994, 0.10278745654386676], [1.344436512578614, 0.9568383679277946], [1.019756265234209, 1.7511639792489704], [1.4899331031245724, 2.480378982696056]]",0.2
"[0.1,-0.1]","[[0.9741755243205807, -1.5335446888388358], [1.496556568935659, -2.3040026735813988], [0.8742470292253736, 0.07934502250218764], [1.3260235235847588, 0.9875698537296043], [0.9990089461321868, 1.7950872782276825], [1.4910047502970103, 2.497421046701882]]",0.2
"[0.1,-0.1]","[[1.0108643405320419, -1.579665403470759], [0.8609370186189864, 0.14204800125864067], [1.3270739146591244, 1.0115858844656387], [1.0180314179270329, 1.8432680485914366]]",0.2
"[0.1,-0.1]","[[0.9995370087034013, -1.5545801456687005], [0.8484660346208797, 0.15889871261712327], [1.3162235574486378, 1.0617269317898053], [1.0297272730303062, 1.8594540968430082]]",0.2
"[0.1,-0.1]","[[1.0106711840667364, -1.5827443325706176], [0.8275648055120193, 0.16671508762105572], [1.312373995978923, 1.088441375973968], [1.0276211189940847, 1.8935070637621985]]",0.2
"[0.1,-0.1]","[[0.9874656963940295, -1.5613219877712055], [0.8103625777324784, 0.21027158960646164], [1.2902193064885286, 1.0752927116372832], [1.0187925526091357, 1.9572884935810906]]",0.2
"[0.1,-0.1]","[[1.0065347166806582, -1.5372060359966158], [0.7787424612478155, 0.24975981890266236], [1.2934612531227447, 1.1425169739649654], [1.0406409345714898, 1.9763481940750474]]",0.2
"[0.1,-0.1]","[[1.0090732502917443, -1.5903969625776382], [0.7698895971788607, 0.24951086452392707], [1.2758209875300386, 1.1491511392112592], [1.0637626881295028, 2.063629265588478]]",0.2
"[0.1,-0.1]","[[1.0021936487046421, -1.574253929123063], [0.7526758965858178, 0.2930373175200211], [1.2799054013777538, 1.175389145895671], [1.0594640505714341, 2.070857860726346]]",0.2
"[0.1,-0.1]","[[1.0022030022114183, -1.562214909053375], [0.742070448605243, 0.30669184063650917], [1.258171426036488, 1.2259174389188907], [1.0669168461688927, 2.0982980919262215]]",0.2
"[0.1,-0.1]","[[1.0245602693909397, -1.5742105181648334], [0.6838627799063466, 0.3659097307828283], [1.2538218259160336, 1.2677589108839566], [1.0693391979731717, 2.138077830744522]]",0.2
"[0.1,-0.1]","[[1.0119681934490228, -1.5742873882351995], [0.6865582037508712, 0.36448724484628603], [1.252878925375155, 1.3119109210684277], [1.0995718731177972, 2.180745690180041]]",0.2
"[0.1,-0.1]","[[1.0069110226393745, -1.542213682146901], [0.6700548155599075, 0.4031412071642349], [1.2493251117359014, 1.3286312271966365], [1.100133941634309, 2.2300885160174593]]",0.2
"[0.1,-0.1]","[[0.9955268170419402, -1.5800162016364832], [0.6638284214572084, 0.43916710581808255], [1.2486446069919759, 1.3542039845238054], [1.1141932552374176, 2.2320259612734215]]",0.2
"[0.1,-0.1]","[[1.0173368748780278, -1.5495781758711553], [0.6333066235893375, 0.4788593484671993], [1.2326698870099277, 1.418070797469982], [1.1154805392817546, 2.2960606339190632]]",0.2
"[0.1,-0.1]","[[1.0076338681966335, -1.5659366791765705], [0.6067264120405349, 0.5093860200687106], [1.2294997610431355, 1.4199235920617328], [1.1298432192205876, 2.3120883748705134]]",0.2
"[0.1,-0.1]","[[1.0055033112496914, -1.6053389415028194], [0.6098075531681307, 0.5735152915383775], [1.2243038247997506, 1.464027729922131], [1.141695483997281, 2.3159815324980237]]",0.2
"[0.1,-0.1]","[[1.0334134517533702, -1.5559172937454253], [0.5739744565458669, 0.5861248255876742], [1.2412698604745778, 1.5122722383019997], [1.1561916535465566, 2.3824552539223416]]",0.2
"[0.1,-0.1]","[[1.0132995455317797, -1.5827851150393772], [0.5665868631447514, 0.6340090412980516], [1.2384324957772108, 1.5796767743686881], [1.180185289083231, 2.411956259212617]]",0.2
"[0.1,-0.1]","[[1.0015694379979319, -1.5812863720906272], [0.5410900599495049, 0.648553834670953], [1.2277216319202513, 1.6061068453156577], [1.1866753740496667, 2.451452637440719]]",0.2
"[0.1,-0.1]","[[1.0292210938240485, -1.5605720076999954], [0.5306883992153631, 0.71335493398921], [1.20093412241949, 1.606923699696743], [1.220921585862025, 2.4920402040717953]]",0.2
"[0.1,-0.1]","[[1.0035988632158859, -1.5697141143944724], [0.5200795123232438, 0.7507388819573458], [1.2187581708327857, 1.66612219716253], [1.2136245347492192, 2.4942047080536613]]",0.2
"[0.1,-0.1]","[[1.0070691736637853, -1.5700808920015934], [1.4855871608216977, 0.6005671798340738], [0.5056462270173032, 0.8390637300034213], [1.2147029121862818, 1.6836560740820443], [1.2249364483143466, 2.5306420071157505]]",0.2
"[0.1,-0.1]","[[1.0120245027436794, -1.574532853581929], [1.4736061834266485, 0.6692478964903712], [0.49083857559481464, 0.8467548376783274], [1.2305722725188, 1.746881014824415], [1.2500423458297025, 2.553315850061972]]",0.2
"[0.1,-0.1]","[[1.0031908491162183, -1.5708610352077084], [1.4794190996741456, 0.6769600918603159], [0.47774043013652134, 0.9104660445781161], [1.2417664220352833, 1.7598447007854645], [1.2769984730073145, 2.5864221612545117]]",0.2
"[0.1,-0.1]","[[1.0076143296896223, -1.5718662375253936], [1.4539128254766993, 0.7016971375006531], [0.46384838818633206, 0.9830869234410491], [1.2477523179012273, 1.84184928448255], [1.2889481161431402, 2.616779722552531]]",0.2
"[0.1,-0.1]","[[1.0012658666819367, -1.5498960173255043], [1.4385674196539158, 0.7217553692111657], [0.44501670014934397, 1.001243433156491], [1.227122774338847, 1.8434717329772736], [1.2994178994508, 2.6451225730758385]]",0.2
"[0.1,-0.1]","[[1.00439102923669, -1.5499415832954544], [1.4023552849983925, 0.7488615178896904], [0.4404816972386848, 1.0538732574997676], [1.2670917585825985, 1.8682108974015483], [1.3295175722945047, 2.6944950395657474]]",0.2
"[0.1,-0.1]","[[1.0168865810064684, -1.588366849562238], [1.4157101174188373, 0.7683891801856138], [0.45474791361585304, 1.1376651593638216], [1.2439914662368616, 1.913125565055502], [1.34784798823061, 2.6912418971069876]]",0.2
"[0.1,-0.1]","[[1.0165729648742936, -1.5673431915970772], [1.3789967649450696, 0.8188481484288337], [0.43567390001739514, 1.183503727233286], [1.2605128426594037, 1.9717000308267219], [1.3600222207507444, 2.7320078774277894]]",0.2
"[0.1,-0.1]","[[1.011997356729436, -1.577049152757077], [1.3680266550772044, 0.8582615474953226], [0.41232226751988127, 1.2556750047681275], [1.2849208583844134, 1.993877594627988], [1.3709959264065892, 2.73979402252529]]",0.2
"[0.1,-0.1]","[[0.994330227087443, -1.580200617246336], [1.3652375558233578, 0.9161312390272259], [0.41746980643504855, 1.333757817117805], [1.2629899674467973, 1.974774478698214], [1.395636338602387, 2.7642247734745493]]",0.2
"[0.1,-0.1]","[[0.9981201406269274, -1.5818014755571896], [1.3463036632844976, 0.9169309553462479], [0.4153274712232675, 1.4023432927996564], [1.272923559688283, 2.0515002324703406], [1.4219534472969748, 2.834327408856907]]",0.2
"[0.1,-0.1]","[[1.0071286685252538, -1.5627039639128815], [1.341324779475251, 0.9362393858238574], [0.40997337687608515, 1.4150855264669964], [1.310309545356829, 2.0634445645881683], [1.4353206342496885, 2.790934944918634]]",0.2
"[0.1,-0.1]","[[1.489907755484784, 0.2912091547669964], [1.015715722194826, -1.567028301106387], [1.3462352325804317, 0.9638198960585959], [0.398860524483842, 1.5221842852143763], [1.3036234461160539, 2.127995681302835], [1.4446580822981543, 2.8538604591274983]]",0.2
"[0.1,-0.1]","[[1.4855698327637494, 0.27870878760773266], [1.01362209986242, -1.5804013796739866], [1.313758758541216, 1.0554118734866373], [0.396123634315377, 1.595941012184036], [1.3118483126989966, 2.147054189890707], [1.4982287753728991, 2.886702472619717]]",0.2
"[0.1,-0.1]","[[1.4515631499425914, 0.32289186494045263], [1.0171323793956086, -1.5916769061879337], [1.3038839603162322, 1.0459887415446798], [0.42203111880638366, 1.6733886233434137], [1.3175011197867548, 2.174519898617109], [1.4934200186807747, 2.9073820572400364]]",0.2
"[0.1,-0.1]","[[1.4269062629234874, 0.3272763142941802], [1.0146490277252525, -1.5275110904964522], [1.2937016892434199, 1.0727391592710085], [0.4069452794436804, 1.7307011532241916], [1.348230558902299, 2.2063539124418456]]",0.2
"[0.1,-0.1]","[[1.412746297064015, 0.34498978096144717], [1.026587700775171, -1.5166127206030442], [1.28059263579273, 1.1160546475193602], [0.4143754436039504, 1.8025298326038957], [1.3629086039446774, 2.214608600483086]]",0.2
"[0.1,-0.1]","[[1.4029084040061952, 0.39003500716009204], [1.000010282701489, -1.5902351561262775], [1.2900283045627765, 1.1558187930255093], [0.42581099100553144, 1.8722592583662643], [1.378703994111856, 2.297023631078345]]",0.2
"[0.1,-0.1]","[[1.384344183934815, 0.4109682036640675], [0.9923481658770164, -1.5660666735356432], [1.2821197250771725, 1.1690535130133484], [0.4211293469672825, 1.9050083317655195], [1.3959772498861083, 2.32697060664146]]",0.2
"[0.1,-0.1]","[[1.349720761037224, 0.4478198009927224], [1.006350667755112, -1.5527174735234133], [1.2637821337867665, 1.2337998961529775], [0.43694375373939726, 2.001641805587464], [1.373452629769459, 2.32238351078375]]",0.2
"[0.1,-0.1]","[[1.3297279861287568, 0.4798125753230862], [1.0169490529766756, -1.5551365049693802], [1.2540712692554339, 1.2302889520896512], [0.4256734684988696, 2.0729637825625877], [1.400425867507516, 2.3880900259565148]]",0.2
"[0.1,-0.1]","[[1.304321121656371, 0.5126108241855789], [0.9911783628987617, -1.5587262910161335], [1.2347983284799775, 1.2576030303430181], [0.4370582022210466, 2.119920248528676], [1.419544745108005, 2.3906329685943186]]",0.2
"[0.1,-0.1]","[[1.3088700488275915, 0.49960079690472925], [0.983562903062492, -1.55602114423133], [1.2343759948540898, 1.3234935993545835], [0.43822821332341055, 2.1795466800528986], [1.4196364380598274, 2.452131355938555]]",0.2
"[0.1,-0.1]","[[1.278822407486317, 0.554948914307554], [1.0121250903678047, -1.574182068452595], [1.245137381261459, 1.3562831973663243], [0.45820788386774364, 2.2413926824478336], [1.4638928789381542, 2.4775313056955626]]",0.2
"[0.1,-0.1]","[[1.2483852542742722, 0.5784395046894231], [1.0114248888902544, -1.5872568478115292], [1.2221019002689277, 1.4122964502984594], [0.47780563919477886, 2.2541222638141596], [1.46288461740118, 2.520837574485876]]",0.2
"[0.1,-0.1]","[[1.2427334843478408, 0.5818951454739675], [1.0299514970362085, -1.5546499258380917], [1.2015614570523352, 1.4464545419987278], [0.4906053318361434, 2.343320809378095], [1.4895323146905108, 2.512800503114987]]",0.2
"[0.1,-0.1]","[[1.2330439888364624, 0.6290051422273945], [1.0187792544877416, -1.5693795197361147], [1.2350878368106513, 1.4460118921107392], [0.511490266842653, 2.3650621162347223], [1.4839313497039297, 2.5392768299040296]]",0.2
"[0.1,-0.1]","[[1.4849138434568605, -0.42543922591774447], [1.2103834930658557, 0.6658742552301775], [1.0114956828551414, -1.5382468634510142], [1.2224858443184647, 1.4965464566545927], [0.5270435160430325, 2.4027388766833147]]",0.2
"[0.1,-0.1]","[[1.4576053690219133, -0.42430790877918617], [1.2151647215781665, 0.6429135840784962], [1.035177267676834, -1.5385657488888638], [1.2247917558584664, 1.5501614235374233], [0.5286458131840615, 2.4594610473267005]]",0.2
"[0.1,-0.1]","[[1.4571820436038758, -0.3860984375467318], [1.2056891776571033, 0.7198955269514485], [0.9927133923392709, -1.5711740761480069], [1.2190302526988395, 1.5822141875224658], [0.5691171541261666, 2.496390834478333]]",0.2
"[0.1,-0.1]","[[1.4442060958953613, -0.385391312707391], [1.1575828733824962, 0.7455066236083917], [0.9989922126773438, -1.5707809785781826], [1.2203393484548057, 1.5730720416015131], [0.5696303273954046, 2.5444447435374213]]",0.2
